Date,Plant,Shift,Machine Number,Part Description,Die Number,Machine Related Downtime Reason,Machine Related Downtime Minutes,Machine Related Downtime Notes,MRD DT Description,MRD Start Time,MRD Stop Time
10-May-24,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,3,Vacuum (Mach),15,"vac fault, sensor break wire came out",Casting Process/Equipment,02:35 AM,02:50 AM
10-May-24,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,3,Power-cool,20,power cool fault pin leak detect,Casting Process/Equipment,03:40 AM,04:00 AM
10-May-24,AAC Plant 2,2,2250-9,946F Crankcase DC,14,Press/BSM Mech,20,ulr fault servo fault scrap chute backed up,Casting Process/Equipment,04:00 AM,04:20 AM
10-May-24,AAC Plant 2,2,2250-9,946F Crankcase DC,14,Press/BSM Mech,20,ulr fault servo jig clamp not reading return,Casting Process/Equipment,05:20 PM,05:40 PM
10-May-24,AAC Plant 2,2,500-3,G903 Stator Wheel DC,9,Die Close/Tonnage,10,tonnage fault tonnage too high,Casting Process/Equipment,11:10 PM,11:20 PM
10-May-24,AAC Plant 2,2,800-1,908K Center Support DC,2,DC Mach Mech,5,shot monitor small bisc,Casting Process/Equipment,12:20 AM,12:25 AM
10-May-24,AAC Plant 2,2,800-1,908K Center Support DC,2,Unload Robot Elec,4,ulr fault f7 robot dcm eject t/o,Casting Process/Equipment,06:47 PM,06:51 PM
10-May-24,AAC Plant 2,2,800-1,908K Center Support DC,2,DC Mach Mech,15,"shot condition fault v,3 & v,4 out of spec",Casting Process/Equipment,06:15 PM,06:30 PM
10-May-24,AAC Plant 2,2,800-1,908K Center Support DC,2,Unload Robot Mech,20,ulr fault hand chuck close fault,Casting Process/Equipment,05:31 PM,05:51 PM
10-May-24,AAC Plant 2,2,800-1,908K Center Support DC,2,Unload Robot Elec,5,ulr fault f7 robot dcm eject t/o,Casting Process/Equipment,05:20 PM,05:25 PM
10-May-24,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,14,DC Mach Mech,9,cycle over loose l/s,Casting Process/Equipment,11:53 PM,12:02 AM
10-May-24,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,14,DC Mach Mech,29,die wont open locked up,Casting Process/Equipment,11:17 PM,11:46 PM
10-May-24,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,14,DC Mach Mech,9,bisc fall no detect fell didn't read,Casting Process/Equipment,12:29 AM,12:38 AM
10-May-24,AAC Plant 2,2,800-3,G300 CENTER SUPPORT DC,9,DC Mach Mech,5,water flow m/m water out of spec,Casting Process/Equipment,05:24 PM,05:29 PM
10-May-24,AAC Plant 2,2,800-3,G300 CENTER SUPPORT DC,9,DC Mach Mech,7,condition monitor m/s water flucuating,Casting Process/Equipment,06:21 PM,06:28 PM
10-May-24,AAC Plant 2,2,800-3,G300 CENTER SUPPORT DC,9,Die Close/Tonnage,9,tonnage fault tonnage to high,Casting Process/Equipment,07:52 PM,08:01 PM
11-May-24,AAC Plant 2,1,2250-1,946F Crankcase DC,16,Press/BSM Mech,10,trim press fault misload,Casting Process/Equipment,05:50 AM,06:00 AM
11-May-24,AAC Plant 2,1,2250-1,946F Crankcase DC,16,DC Mach Mech,10,ulr fault scrap chute jammed up,Casting Process/Equipment,02:50 PM,03:00 PM
11-May-24,AAC Plant 2,1,2250-1,946F Crankcase DC,16,DC Mach Mech,15,ulr fault build up on sleeve caused a small biscuit,Casting Process/Equipment,09:30 AM,09:45 AM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Laser Etch-MRD,25,laser etcher n/g parts not fitting on fixture properly,Casting Process/Equipment,08:15 AM,08:40 AM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Spray Robot Mech,15,spray robot fault s/s spray count n/g,Casting Process/Equipment,08:55 AM,09:10 AM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,DC Mach Mech,55,scrap chute jammed shaker's jammed,Casting Process/Equipment,09:20 AM,10:15 AM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Spray Robot Mech,30,spray robot fault fixture spray count n/g,Casting Process/Equipment,10:38 AM,11:08 AM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,DC Mach Mech,10,ulr fault shot signal timed out,Casting Process/Equipment,11:50 AM,12:00 PM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Spray Robot Mech,30,spray robot fault fixture spray count ng,Casting Process/Equipment,12:20 PM,12:50 PM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Unload Robot Mech,20,ulr dropping part on deck hanging up on part tray at chute,Casting Process/Equipment,01:00 PM,01:20 PM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Other (Mach),25,condition check qc request several pins out of position on cmm,Casting Process/Equipment,04:05 PM,04:30 PM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Unload Robot Mech,10,ulr fault faulted out by cooling stand,Casting Process/Equipment,02:10 PM,02:20 PM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Spray Robot Mech,20,spray fault fixture #1 out spec,Casting Process/Equipment,01:20 PM,01:40 PM
11-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,DC Mach Mech,20,ulr fault shot signal timed out,Casting Process/Equipment,01:50 PM,02:10 PM
11-May-24,AAC Plant 2,1,2250-13,"T-324 Case, Transaxle DC",3,Auto Exchange-MRD,10,auto exchange ejector plate not clamp,Casting Process/Equipment,03:05 PM,03:15 PM
11-May-24,AAC Plant 2,1,2250-14,G300 TRANSMISSION CASE DC,11,Deburr Robot 2 Elec,20,deburr #2 jig not matching,Casting Process/Equipment,09:00 AM,09:20 AM
11-May-24,AAC Plant 2,1,2250-14,G300 TRANSMISSION CASE DC,11,Deburr Robot 2 Elec,15,deburr #2 jig not matching,Casting Process/Equipment,12:15 PM,12:30 PM
11-May-24,AAC Plant 2,1,2250-3,G300 TA HOUSING FWD DC,4,Press/BSM Mech,10,trim press fault misload,Casting Process/Equipment,01:35 PM,01:45 PM
11-May-24,AAC Plant 2,1,2250-3,G300 TA HOUSING FWD DC,4,Power-cool,25,"powercool fault, n/g powercool fitting and loose check valve",Casting Process/Equipment,06:10 AM,06:35 AM
11-May-24,AAC Plant 2,1,2250-3,G300 TA HOUSING FWD DC,4,Press/BSM Mech,10,trim press fault misload,Casting Process/Equipment,03:35 PM,03:45 PM
11-May-24,AAC Plant 2,1,2250-4,984F Crankcase DC,5,Press/BSM Mech,10,ulr misload at t/p,Casting Process/Equipment,02:35 PM,02:45 PM
11-May-24,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,7,DC Mach Mech,10,die close process time over,Casting Process/Equipment,05:15 AM,05:25 AM
11-May-24,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,7,Power-cool,20,power cool fault bad air line on power cool,Casting Process/Equipment,03:55 PM,04:15 PM
11-May-24,AAC Plant 2,1,2250-9,946F Crankcase DC,9,DC Mach Mech,20,shaker jammed,Casting Process/Equipment,09:40 AM,10:00 AM
11-May-24,AAC Plant 2,2,2250-1,946F Crankcase DC,16,Unload Robot Mech,10,ulr fault mispour,Casting Process/Equipment,07:40 PM,07:50 PM
11-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Cooling Water (Mach),35,spray fault fix spray to low,Casting Process/Equipment,08:00 PM,08:35 PM
11-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Laser Etch-MRD,25,laser etcher issue not reading part,Casting Process/Equipment,10:00 PM,10:25 PM
11-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Laser Etch-MRD,20,laser etcher issue not marking part in right area,Casting Process/Equipment,12:30 AM,12:50 AM
11-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Unload Robot Mech,35,ulr fault part chute backed up,Casting Process/Equipment,01:25 AM,02:00 AM
11-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Unload Robot Mech,20,ulr fault part chute backed up,Casting Process/Equipment,02:15 AM,02:35 AM
11-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Vacuum (Mach),20,vac fault sensor break fault,Casting Process/Equipment,04:00 AM,04:20 AM
11-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Cooling Water (Mach),95,spray robot fault fix spray to low,Casting Process/Equipment,05:45 PM,07:20 PM
11-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Cooling Water (Mach),35,spray fault fix spray to low,Casting Process/Equipment,07:25 PM,08:00 PM
11-May-24,AAC Plant 2,2,2250-13,"T-324 Case, Transaxle DC",3,Power-cool,15,ladle over run fault molten metal low,Casting Process/Equipment,07:40 PM,07:55 PM
11-May-24,AAC Plant 2,2,2250-13,"T-324 Case, Transaxle DC",3,Laser Etch-MRD,10,laser fault runner stuck behind clamp,Casting Process/Equipment,12:25 AM,12:35 AM
11-May-24,AAC Plant 2,2,2250-13,"T-324 Case, Transaxle DC",3,Power-cool,20,ladle over ran fault molten metal low,Casting Process/Equipment,04:10 AM,04:30 AM
11-May-24,AAC Plant 2,2,2250-13,"T-324 Case, Transaxle DC",3,Shotblast,15,finishing line url error misloaded at shot blast tray,Casting Process/Equipment,06:35 PM,06:50 PM
11-May-24,AAC Plant 2,2,2250-14,G300 TA HOUSING FWD DC,11,Deburr 2,60,deburr #2 fault jig discrimination,Casting Process/Equipment,02:35 AM,03:35 AM
11-May-24,AAC Plant 2,2,2250-3,G300 TA HOUSING FWD DC,4,DC Mach Mech,85,carry over die clamp fault wont reset everything is reading like should,Casting Process/Equipment,11:30 PM,01:05 AM
11-May-24,AAC Plant 2,2,2250-4,984F Crankcase DC,5,DC Mach Mech,10,cycle time ove hyd low,Casting Process/Equipment,05:15 AM,05:25 AM
11-May-24,AAC Plant 2,2,2250-5,G298 TA HOUSING AWD DC,7,Power-cool,10,power cool fault,Casting Process/Equipment,03:10 AM,03:20 AM
11-May-24,AAC Plant 2,2,2250-9,946F Crankcase DC,13,Unload Robot Mech,35,ulr fault faulted out in die,Casting Process/Equipment,01:50 AM,02:25 AM
11-May-24,AAC Plant 2,2,2250-9,946F Crankcase DC,13,Press/BSM Mech,45,ulr fault servo fault scrap chute backed up,Casting Process/Equipment,08:20 PM,09:05 PM
11-May-24,AAC Plant 2,2,2250-9,946F Crankcase DC,13,Unload Robot Mech,15,ulr fault faulted out taking part off m/s,Casting Process/Equipment,11:40 PM,11:55 PM
11-May-24,AAC Plant 2,2,2250-9,946F Crankcase DC,13,Unload Robot Mech,15,ulr fault faulted ou in die,Casting Process/Equipment,03:45 AM,04:00 AM
12-May-24,AAC Plant 2,1,2250-10,G300 TRANSMISSION CASE DC,10,Unload Robot Mech,15,ulr fault collision detect at cooling stand (top),Casting Process/Equipment,07:45 AM,08:00 AM
12-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Press/BSM Mech,10,ulr fault servo jig l/s not reading,Casting Process/Equipment,02:45 AM,02:55 AM
12-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Press/BSM Mech,10,ulr fault servo jig clamps return but not reading return,Casting Process/Equipment,04:00 AM,04:10 AM
12-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Unload Robot Mech,5,ulr fault faulted out at cooling stand,Casting Process/Equipment,02:05 AM,02:10 AM
12-May-24,AAC Plant 2,2,2250-10,G300 TRANSMISSION CASE DC,10,Unload Robot Mech,10,ulr fault faulted out at cooling stand,Casting Process/Equipment,01:10 AM,01:20 AM
12-May-24,AAC Plant 2,2,2250-13,"T-324 Housing, Transaxle DC",3,Cooling Water (Mach),10,"cooling water, main flow s/s out of spec",Casting Process/Equipment,07:26 PM,07:36 PM
12-May-24,AAC Plant 2,2,2250-13,"T-324 Housing, Transaxle DC",3,Cooling Water (Mach),15,cooling water main flow s/s limit high 50.3,Casting Process/Equipment,06:45 PM,07:00 PM
12-May-24,AAC Plant 2,2,2250-13,"T-324 Housing, Transaxle DC",3,Cooling Water (Mach),20,cooling water out of spec 3 meters high s/s 1 meter hig m/s,Casting Process/Equipment,06:20 PM,06:40 PM
12-May-24,AAC Plant 2,2,2250-13,"T-324 Housing, Transaxle DC",3,DC Mach Mech,35,"quality consective n/g, high/low speed change abnormal",Casting Process/Equipment,07:45 PM,08:20 PM
