Location,Symbol Text,Description,Part Number,Quantity,Manufacturer,Notes,Number,Drawing Number,Equipment,Order Number
 OPERATION PANEL,PC151,HEAT EXCHANGER,OC-15S-A200 AC200V,1,OHM ELECTRIC,RU,4,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CON161,OUTLET,7110GD-IV,1,American,NEMA5-15,5,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CON161,COVER,SLP-1000,1,American,NEMA5-15,5,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SP240,SAFETY PLUG,SPT-22-G-UL,1,DAIWA DENGYOH,UL,6,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBES190,EMERGENCY STOP PUSH BUTTON SWITCH,XN4E-BL412MRH Φ30,1,idec,RU,7,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBES190,NAME PLATE,HNAV-27,1,idec,RU,7,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,KS170,KEY SWITCH,AR22JR-2A22B,1,FUJI,RU,8,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL320,ILLUMINATED PUSH BUTTON SWITCH,AR22G1L-11E3G LAMP: DC24V GREEN,1,FUJI,RU,9,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB320,PUSH BUTTON SWITCH,AR22G3R-11R,1,FUJI,RU,10,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS480,SELECTOR SWITCH,AR22PR-211B,1,FUJI,RU,11,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,RIO-1~3,REMOTE 1/0 TERMINAL (DI),SRT2-ID16-1,4,OMRON,UL,12,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,R10-4~6,REMOTE 1/0 TERMINAL (DO),SRT2-0D16-1,5,OMRON,UL,13,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,R580,TERMINATING RESISTOR,SRS1-T,1,OMRON,UL,14,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CAB581,DEVICE NET CABLE,DCA1-5C10,1set,OMRON,UBE supplied product,15,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CAB588,DEVICE NET CABLE,DCA1-5C10,1set,OMRON,UBE supplied product,15,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PD510,TOUCH PANEL,V812iSD,1,HAKKO,,16,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PD510,PROTECTION SHEET,V812-GS,1,HAKKO,,16,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PD510,Ferrite core,GD-FC,1,HAKKO,,16,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CAB510,USB CABLE,UA-FR,1,,,17,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CAB510,USB EXTENSION CABLE,KU20-ECEN2,1,SANWA,,17,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CF,CONPACKT FLASH,MCF10P-512MV (A02ADI),1,HAGIWARA,,18,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PAT96B,SIGNAL TOWER,"LME-202W-RG, DC24V",1,PATLIGHT,UL,19,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PAT96B,BASE,SZ-014,1,PATLIGHT,UL,19,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1500,SELECTOR SWITCH,AK22-1M5407PWB,1,FUJI,RU,20,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1506,SELECTOR SWITCH,AR22WCR-6174B,1,FUJI,RU,21,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1508,SELECTOR SWITCH,AR22WCR-1174B,1,FUJI,RU,22,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS150A,SELECTOR SWITCH,AR22WCR-1174B,1,FUJI,RU,22,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS150C,SELECTOR SWITCH,AR22WCR-1174B,1,FUJI,RU,22,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1510,PUSH BUTTON SWITCH,AR22G3R-11S,1,FUJI,RU,23,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1511,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,24,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1512,SELECTOR SWITCH,AR22PR-211B,1,FUJI,RU,25,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL1513,ILLUMINATED PUSH BUTTON SWITCH,AR22G2L-11E3R,1,FUJI,RU,26,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL1513,LAMP: DC24V RED,,1,FUJI,RU,26,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1514,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,27,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1515,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,27,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL1516,ILLUMINATED PUSH BUTTON SWITCH,AR22G2L-11E3A,1,FUJI,RU,28,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL1516,LAMP: DC24V ORANGE,,1,FUJI,RU,28,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1517,SELECTOR SWITCH,AR22PR-222B,1,FUJI,RU,29,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1518,SELECTOR SWITCH,AR22PR-211B,1,FUJI,RU,30,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1519,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,31,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB151A,PUSH BUTTON SWITCH,AR22M3R-11G,1,FUJI,RU,32,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB151B,PUSH BUTTON SWITCH,AR22M3R-11G,1,FUJI,RU,32,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB151C,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,33,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB151D,PUSH BUTTON SWITCH,AR22G3R-11Y,1,FUJI,RU,34,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB151E,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,35,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS151F,SELECTOR SWITCH,AR22PR-211B,1,FUJI,RU,36,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1521,SELECTOR SWITCH,AR22PR-322B,1,FUJI,RU,37,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SPB1523,SELECTOR PUSH BUTTON SWITCH,AR22S2R-22B,1,FUJI,RU,38,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1525,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,39,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL1526,ILLUMINATED PUSH BUTTON SWITCH,AR22G2L-11E3G,1,FUJI,RU,40,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL1526,LAMP: DC24V GREEN,,1,FUJI,RU,40,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1527,PUSH BUTTON SWITCH,AR22G3R-11S,1,FUJI,RU,41,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1528,PUSH BUTTON SWITCH,AR22G3R-11Y,1,FUJI,RU,42,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL1529,ILLUMINATED PUSH BUTTON SWITCH,AR22G2L-11E3G,1,FUJI,RU,43,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PBL1529,LAMP: DC24V GREEN,,1,FUJI,RU,43,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS152B,SELECTOR SWITCH,AK22-1M4301PB,1,FUJI,RU,44,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1540,"PILOT LAMP DC24V, GREEN",DB24-89GS,1,MARUYASU,RU,45,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1541,"PILOT LAMP DC24V, GREEN",DB24-89GS,1,MARUYASU,RU,45,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1542,"PILOT LAMP DC24V, GREEN",DB24-89GS,1,MARUYASU,RU,45,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1543,"PILOT LAMP DC24V, GREEN",DB24-89GS,1,MARUYASU,RU,45,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1544,"PILOT LAMP DC24V, GREEN",DB24-89GS,1,MARUYASU,RU,45,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1546,"PILOT LAMP DC24V, GREEN",DB24-89GS,1,MARUYASU,RU,45,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1548,"PILOT LAMP DC24V, GREEN",DB24-89GS,1,MARUYASU,RU,45,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL154A,"PILOT LAMP DC24V, GREEN",DB24-89GS,1,MARUYASU,RU,45,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1545,"PILOT LAMP DC24V, ORANGE",DB24-890S,1,MARUYASU,RU,46,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1547,"PILOT LAMP DC24V, ORANGE",DB24-890S,1,MARUYASU,RU,46,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1549,"PILOT LAMP DC24V, ORANGE",DB24-890S,1,MARUYASU,RU,46,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL154B,"PILOT LAMP DC24V, ORANGE",DB24-890S,1,MARUYASU,RU,46,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CR154C,AUX. CONTROL RELAY,HH54P-FLDE,1,FUJI,RU,47,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CR154C,COIL:DC24V,,1,FUJI,RU,47,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CR154C,SOCKET,TP514X2,1,FUJI,RU,47,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CR154C,FINGER PROTECTOR,FX14X2,1,FUJI,RU,47,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,BZ154C,BUZZER,BD-24A-J DC24V,1,PATLITE,UL,48,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1568,"PILOT LAMP DC24V, GREEN",DR22DOL-E3G,1,FUJI,RU,50,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL156B,"PILOT LAMP DC24V, GREEN",DR22DOL-E3G,1,FUJI,RU,50,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL156A,PILOT LAMP,DR22DOL-E3A,1,FUJI,RU,51,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL156A,"DC24V, ORANGE",,1,FUJI,RU,51,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL156C,"PILOT LAMP DC24V, RED",DR22DOL-E3R,1,FUJI,RU,52,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL156D,"PILOT LAMP DC24V, RED",DR22DOL-E3R,1,FUJI,RU,52,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL156E,"PILOT LAMP DC24V, RED",DR22DOL-E3R,1,FUJI,RU,52,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1571,SELECTOR SWITCH,AK22-1M3205PB,1,FUJI,RU,53,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1573,SELECTOR SWITCH,AR22WCR-1174B,1,FUJI,RU,54,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1575,SELECTOR SWITCH,AR22WCR-1174B,1,FUJI,RU,54,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1577,SELECTOR SWITCH,AR22PR-211B,1,FUJI,RU,55,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,SS1579,SELECTOR SWITCH,AR22PR-211B,1,FUJI,RU,55,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB1578,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,56,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB157A,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,57,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PB157B,PUSH BUTTON SWITCH,AR22G3R-11B,1,FUJI,RU,57,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1580,PILOT LAMP,"DB24-89GS DC24V, GREEN",4,MARUYASU,RU,58,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1581,PILOT LAMP,"DB24-89GS DC24V, GREEN",4,MARUYASU,RU,58,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1588,PILOT LAMP,"DB24-89GS DC24V, GREEN",4,MARUYASU,RU,58,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL158A,PILOT LAMP,"DB24-89GS DC24V, GREEN",4,MARUYASU,RU,58,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1589,PILOT LAMP,"DB24-890S DC24V, ORANGE",2,MARUYASU,RU,59,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL158B,PILOT LAMP,"DB24-890S DC24V, ORANGE",2,MARUYASU,RU,59,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1590,PILOT LAMP,"DR22DOL-E3G DC24V, GREEN",1,FUJI,RU,60,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL159C,PILOT LAMP,"DR22DOL-E3G DC24V, GREEN",1,FUJI,RU,61,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,TB,TERMINAL BLOCK,BNH15MWTUK15,1set,idec,UL,63,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,,Vise Action Latch,E3-16-35,2,NBK,,64,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 SIGNAL TOWER BOX,PAT96D,SIGNAL TOWER,LME-302W-RYG,1,PATLIGHT,UL,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 SIGNAL TOWER BOX,PAT96D,BASE,SZ-014,1,PATLIGHT,UL,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 SIGNAL TOWER BOX,TB,TERMINAL BLOCK,BNH15MWT,6,idec,UL,2,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 EMERGENCY STOP BOX,PBES191,EMERGENCY STOP PUSH BUTTON SWITCH,XN4E-BL412MRH Φ30,4,i dec,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 EMERGENCY STOP BOX,PBES192,EMERGENCY STOP PUSH BUTTON SWITCH,XN4E-BL412MRH Φ30,4,i dec,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 EMERGENCY STOP BOX,PBES193,EMERGENCY STOP PUSH BUTTON SWITCH,XN4E-BL412MRH Φ30,4,i dec,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 EMERGENCY STOP BOX,PBES194,EMERGENCY STOP PUSH BUTTON SWITCH,XN4E-BL412MRH Φ30,4,i dec,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 EMERGENCY STOP BOX,PBES191 PBES192 PBES193 PBES194,NAME PLATE,HNAV-27,,i dec,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 EMERGENCY STOP BOX,TB,TERMINAL BLOCK,BNH15MWT 6P,4,i dec,UL,2,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),PLC4,POWER UNIT,CJ1W-PA205R,1,OMRON,UL,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),PLC4,CPU UNIT,CJ2M-CPU12,1,OMRON,UL,2,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),PLC4,CONTROLLER LINK UNIT,CJ1W-CLK23,1,OMRON,UL,3,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),PLC4,DEVICENET UNIT,CJ1W-DRM21,1,OMRON,UL,4,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),PLC4,ANALOG UNIT,CJ1W-MAD42,1,OMRON,UL,5,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),PLC4,DC INPUT UNIT,CJ1W-ID261,1,OMRON,UL,6,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),PD2000,TOUCH PANEL,NS8-TV00-V2,1,OMRON,UL,10,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),PD2000,SHEET,NS7-KBA05,1,OMRON,UL,10,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),CAB2000,COMMUNICATION CABLE,XW2Z-200T,1,OMRON,UL,11,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),TBC2040,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,1,TOYOGIKEN,UL,12,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),CAB2040,CABLE,XW2Z-100B,1,OMRON,UL,13,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL (FLOW SYSTEM),TB,TERMINAL BLOCK,BNH15MWT 10P,1,idec,UL,14,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 M/C LUB. OPERATION BOX,,BOX,AGA510Y,1,idec,,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 M/C LUB. OPERATION BOX,PB72C,PUSH BUTTON SWITCH,AR22G3R-11B,3,FUJI,,2,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 M/C LUB. OPERATION BOX,PB72D,PUSH BUTTON SWITCH,AR22G3R-11B,3,FUJI,,2,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 M/C LUB. OPERATION BOX,PB72E,PUSH BUTTON SWITCH,AR22G3R-11B,3,FUJI,,2,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 M/C LUB. OPERATION BOX,PBES195,EMERGENCY STOP PUSH BUTTON SWITCH,XN4E-BL412MRH Φ30,1,idec,RU,3,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 M/C LUB. OPERATION BOX,,NAME PLATE,HNAV-27,1,idec,RU,,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
